timestamp,action,symbol,qty,price,fee,status,details,strategy
2025-08-11T08:57:47.866310,BUY,TRXUSDT,1.8,0.3407,0.00061326,SKIPPED,"Condition not met: price=0.3407, priceChange=0.383, quoteVol=102583782.60659, baseVol=301567245.9",microcap_other
2025-08-11T08:57:54.039391,BUY,PENGUUSDT,3.0,0.040100000000000004,0.0006013949999999999,SUCCESS,"{'symbol': 'PENGUUSDT', 'orderId': 76607187, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.040102', 'origQty': '3.0', 'executedQty': '3.0', 'transactTime': 1754891871354, 'paper': True}",microcap_pricechange
2025-08-11T08:57:57.049827,BUY,PENGUUSDT,3.0,0.040100000000000004,0.0006013949999999999,SUCCESS,"{'symbol': 'PENGUUSDT', 'orderId': 42924394, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.040102', 'origQty': '3.0', 'executedQty': '3.0', 'transactTime': 1754891874353, 'paper': True}",microcap_pricechange
2025-08-11T08:58:00.069014,BUY,PENGUUSDT,3.0,0.040100000000000004,0.0006013949999999999,SUCCESS,"{'symbol': 'PENGUUSDT', 'orderId': 79031894, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.040099', 'origQty': '3.0', 'executedQty': '3.0', 'transactTime': 1754891877393, 'paper': True}",microcap_pricechange
2025-08-11T09:02:28.955401,BUY,USDCUSDT,0.0,0.9999,0.0,SKIPPED,"Condition not met: price=0.9999, priceChange=0.01, quoteVol=2142276735.3305, baseVol=2142607062.0",microcap_other
2025-08-11T09:02:34.812079,BUY,FDUSDUSDT,0.0,0.998,0.0,SKIPPED,"Condition not met: price=0.998, priceChange=0.01, quoteVol=568737983.2405, baseVol=569766988.0",microcap_other
2025-08-11T09:02:41.268458,BUY,ENAUSDT,0.154,0.8218000000000001,0.000632786,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 62018237, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8217', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754892158628, 'paper': True}",microcap_pricechange
2025-08-11T09:02:44.197460,BUY,ENAUSDT,0.154,0.8218000000000001,0.000632786,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 62917772, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8216', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754892161592, 'paper': True}",microcap_pricechange
2025-08-11T09:02:47.677332,BUY,ENAUSDT,0.154,0.8218000000000001,0.000632786,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 10406437, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8216', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754892165064, 'paper': True}",microcap_pricechange
2025-08-11T09:02:50.545689,BUY,ENAUSDT,0.154,0.8218000000000001,0.000632786,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 36301175, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.822', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754892167992, 'paper': True}",microcap_pricechange
2025-08-11T09:02:53.550627,BUY,ENAUSDT,0.154,0.8218000000000001,0.000632786,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 62424567, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8221', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754892170872, 'paper': True}",microcap_pricechange
2025-08-11T09:02:59.636617,BUY,SUIUSDT,0.02,3.8727,0.00038727,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 45591579, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8728', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754892176988, 'paper': True}",microcap_volume
2025-08-11T09:03:02.640273,BUY,SUIUSDT,0.02,3.8727,0.00038727,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 63925936, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8729', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754892179990, 'paper': True}",microcap_volume
2025-08-11T09:03:05.879313,BUY,SUIUSDT,0.02,3.8727,0.00038727,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 91740273, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8726', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754892182964, 'paper': True}",microcap_volume
2025-08-11T09:03:09.113524,BUY,SUIUSDT,0.02,3.8727,0.00038727,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 65584501, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8721', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754892186222, 'paper': True}",microcap_volume
2025-08-11T09:03:12.126738,BUY,SUIUSDT,0.02,3.8727,0.00038727,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 48614671, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8725', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754892189444, 'paper': True}",microcap_volume
2025-08-11T09:03:18.639071,BUY,TREEUSDT,1.4,0.4308,0.00060312,SKIPPED,"Condition not met: price=0.4308, priceChange=-0.254, quoteVol=142715267.05641, baseVol=333284807.7",microcap_other
2025-08-11T09:03:24.386933,BUY,PEPEUSDT,52818.0,0.0,0.00063962598,SKIPPED,"Condition not met: price=1.211e-05, priceChange=0.0, quoteVol=135171415.83977044, baseVol=11177099493380.0",microcap_other
2025-08-11T09:03:32.236108,BUY,TRXUSDT,1.8,0.3408,0.00061344,SKIPPED,"Condition not met: price=0.3408, priceChange=0.324, quoteVol=102089756.84545, baseVol=300111747.4",microcap_other
2025-08-11T09:03:38.631159,BUY,PENGUUSDT,3.0,0.04,0.0006003450000000001,SUCCESS,"{'symbol': 'PENGUUSDT', 'orderId': 94250740, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.040034', 'origQty': '3.0', 'executedQty': '3.0', 'transactTime': 1754892215823, 'paper': True}",microcap_pricechange
2025-08-11T09:03:41.682503,BUY,PENGUUSDT,3.0,0.04,0.0006003450000000001,SUCCESS,"{'symbol': 'PENGUUSDT', 'orderId': 37659325, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.040042', 'origQty': '3.0', 'executedQty': '3.0', 'transactTime': 1754892218990, 'paper': True}",microcap_pricechange
2025-08-11T09:03:44.708604,BUY,PENGUUSDT,3.0,0.04,0.0006003450000000001,SUCCESS,"{'symbol': 'PENGUUSDT', 'orderId': 64540727, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.040042', 'origQty': '3.0', 'executedQty': '3.0', 'transactTime': 1754892222007, 'paper': True}",microcap_pricechange
2025-08-11T09:03:47.664516,BUY,PENGUUSDT,3.0,0.04,0.0006003450000000001,SUCCESS,"{'symbol': 'PENGUUSDT', 'orderId': 76134009, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.04004', 'origQty': '3.0', 'executedQty': '3.0', 'transactTime': 1754892225061, 'paper': True}",microcap_pricechange
2025-08-11T09:03:50.589242,BUY,PENGUUSDT,3.0,0.04,0.0006003450000000001,SUCCESS,"{'symbol': 'PENGUUSDT', 'orderId': 67762950, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.04004', 'origQty': '3.0', 'executedQty': '3.0', 'transactTime': 1754892227992, 'paper': True}",microcap_pricechange
2025-08-11T09:03:56.784628,BUY,LDOUSDT,0.086,1.478,0.00063554,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 64131943, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.478', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754892234108, 'paper': True}",microcap_pricechange
2025-08-11T09:03:59.762625,BUY,LDOUSDT,0.086,1.478,0.00063554,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 50063190, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.478', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754892237115, 'paper': True}",microcap_pricechange
2025-08-11T09:04:02.844802,BUY,LDOUSDT,0.086,1.478,0.00063554,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 66471781, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.478', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754892240151, 'paper': True}",microcap_pricechange
2025-08-11T09:04:05.801311,BUY,LDOUSDT,0.086,1.478,0.00063554,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 31173204, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.478', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754892243191, 'paper': True}",microcap_pricechange
2025-08-11T09:04:08.848618,BUY,LDOUSDT,0.086,1.478,0.00063554,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 71173194, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.478', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754892246144, 'paper': True}",microcap_pricechange
2025-08-11T09:04:14.729837,BUY,PROVEUSDT,0.4,1.4422000000000001,0.00057688,SKIPPED,"Condition not met: price=1.4422, priceChange=-3.726, quoteVol=86453721.00065, baseVol=59712880.0",microcap_other
2025-08-11T09:09:07.066245,BUY,USDCUSDT,0.0,1.0,0.0,SKIPPED,"Condition not met: price=1.0, priceChange=0.02, quoteVol=2148649012.6183, baseVol=2148979241.0",microcap_other
2025-08-11T09:09:13.627126,BUY,FDUSDUSDT,0.0,0.998,0.0,SKIPPED,"Condition not met: price=0.998, priceChange=-0.01, quoteVol=569154538.4797, baseVol=570184378.0",microcap_other
2025-08-11T09:09:19.836937,BUY,ENAUSDT,0.156,0.8197,0.000639366,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 40033816, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.82', 'origQty': '0.156', 'executedQty': '0.156', 'transactTime': 1754892557039, 'paper': True}",microcap_pricechange
2025-08-11T09:09:22.840388,BUY,ENAUSDT,0.156,0.8197,0.000639366,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 90584830, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8196', 'origQty': '0.156', 'executedQty': '0.156', 'transactTime': 1754892560189, 'paper': True}",microcap_pricechange
2025-08-11T09:09:25.909045,BUY,ENAUSDT,0.156,0.8197,0.000639366,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 36904932, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8193', 'origQty': '0.156', 'executedQty': '0.156', 'transactTime': 1754892563188, 'paper': True}",microcap_pricechange
2025-08-11T09:09:28.955013,BUY,ENAUSDT,0.156,0.8197,0.000639366,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 92688527, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8193', 'origQty': '0.156', 'executedQty': '0.156', 'transactTime': 1754892566240, 'paper': True}",microcap_pricechange
2025-08-11T09:09:31.911257,BUY,ENAUSDT,0.156,0.8197,0.000639366,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 67083999, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8193', 'origQty': '0.156', 'executedQty': '0.156', 'transactTime': 1754892569273, 'paper': True}",microcap_pricechange
2025-08-11T09:09:38.149047,BUY,SUIUSDT,0.02,3.8633,0.00038633000000000005,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 72853613, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8633', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754892575440, 'paper': True}",microcap_volume
2025-08-11T09:09:41.192350,BUY,SUIUSDT,0.02,3.8633,0.00038633000000000005,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 37250493, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8636', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754892578469, 'paper': True}",microcap_volume
2025-08-11T09:09:44.248696,BUY,SUIUSDT,0.02,3.8633,0.00038633000000000005,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 20974461, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8636', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754892581513, 'paper': True}",microcap_volume
2025-08-11T09:09:47.270229,BUY,SUIUSDT,0.02,3.8633,0.00038633000000000005,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 67742531, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8637', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754892584570, 'paper': True}",microcap_volume
2025-08-11T09:09:50.271032,BUY,SUIUSDT,0.02,3.8633,0.00038633000000000005,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 97038752, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8638', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754892587589, 'paper': True}",microcap_volume
2025-08-11T09:09:56.317784,BUY,TREEUSDT,1.4,0.4295,0.0006012999999999999,SKIPPED,"Condition not met: price=0.4295, priceChange=-0.348, quoteVol=143116215.33249, baseVol=334219275.7",microcap_other
2025-08-11T09:10:02.432648,BUY,PEPEUSDT,52905.0,0.0,0.00063962145,SKIPPED,"Condition not met: price=1.209e-05, priceChange=0.165, quoteVol=135174902.36320066, baseVol=11177330826394.0",microcap_other
2025-08-11T09:10:08.989545,BUY,PENGUUSDT,3.2,0.04,0.000639248,SUCCESS,"{'symbol': 'PENGUUSDT', 'orderId': 10594335, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.039958', 'origQty': '3.2', 'executedQty': '3.2', 'transactTime': 1754892606389, 'paper': True}",microcap_pricechange
2025-08-11T09:10:12.077904,BUY,PENGUUSDT,3.2,0.04,0.000639248,SUCCESS,"{'symbol': 'PENGUUSDT', 'orderId': 68143880, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.039958', 'origQty': '3.2', 'executedQty': '3.2', 'transactTime': 1754892609357, 'paper': True}",microcap_pricechange
2025-08-11T09:10:14.986876,BUY,PENGUUSDT,3.2,0.04,0.000639248,SUCCESS,"{'symbol': 'PENGUUSDT', 'orderId': 24168094, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.039958', 'origQty': '3.2', 'executedQty': '3.2', 'transactTime': 1754892612411, 'paper': True}",microcap_pricechange
2025-08-11T09:10:17.899989,BUY,PENGUUSDT,3.2,0.04,0.000639248,SUCCESS,"{'symbol': 'PENGUUSDT', 'orderId': 31861763, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.039958', 'origQty': '3.2', 'executedQty': '3.2', 'transactTime': 1754892615303, 'paper': True}",microcap_pricechange
2025-08-11T09:10:20.780436,BUY,PENGUUSDT,3.2,0.04,0.000639248,SUCCESS,"{'symbol': 'PENGUUSDT', 'orderId': 63767547, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.039963', 'origQty': '3.2', 'executedQty': '3.2', 'transactTime': 1754892618229, 'paper': True}",microcap_pricechange
2025-08-11T09:10:26.597653,BUY,TRXUSDT,1.8,0.341,0.0006138000000000001,SKIPPED,"Condition not met: price=0.341, priceChange=0.442, quoteVol=101077016.24366, baseVol=297126717.3",microcap_other
2025-08-11T09:10:33.269760,BUY,LDOUSDT,0.086,1.481,0.00063683,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 22809574, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.481', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754892630642, 'paper': True}",microcap_pricechange
2025-08-11T09:10:36.229023,BUY,LDOUSDT,0.086,1.481,0.00063683,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 75748176, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.481', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754892633580, 'paper': True}",microcap_pricechange
2025-08-11T09:10:39.276785,BUY,LDOUSDT,0.086,1.481,0.00063683,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 70108288, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.481', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754892636546, 'paper': True}",microcap_pricechange
2025-08-11T09:10:42.229033,BUY,LDOUSDT,0.086,1.481,0.00063683,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 32858295, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.481', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754892639619, 'paper': True}",microcap_pricechange
2025-08-11T09:10:45.265579,BUY,LDOUSDT,0.086,1.481,0.00063683,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 96390388, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.482', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754892642550, 'paper': True}",microcap_pricechange
2025-08-11T09:10:52.031802,BUY,PROVEUSDT,0.4,1.4402000000000001,0.0005760800000000001,SKIPPED,"Condition not met: price=1.4402, priceChange=-2.971, quoteVol=84696539.54613, baseVol=58540667.5",microcap_other
2025-08-11T09:15:18.705647,BUY,USDCUSDT,0.0,0.9999,0.0,SKIPPED,"Condition not met: price=0.9999, priceChange=0.0, quoteVol=2153749900.567, baseVol=2154080154.0",microcap_other
2025-08-11T09:15:24.560495,BUY,FDUSDUSDT,0.0,0.998,0.0,SKIPPED,"Condition not met: price=0.998, priceChange=0.0, quoteVol=572836654.2603, baseVol=573873902.0",microcap_other
2025-08-11T09:15:30.903045,BUY,ENAUSDT,0.154,0.8214,0.000632478,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 81512482, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8219', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754892928136, 'paper': True}",microcap_pricechange
2025-08-11T09:15:34.549967,BUY,ENAUSDT,0.154,0.8214,0.000632478,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 15963477, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8222', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754892931227, 'paper': True}",microcap_pricechange
2025-08-11T09:15:37.544926,BUY,ENAUSDT,0.154,0.8214,0.000632478,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 11946865, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8214', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754892934860, 'paper': True}",microcap_pricechange
2025-08-11T09:15:40.553486,BUY,ENAUSDT,0.154,0.8214,0.000632478,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 55293412, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8213', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754892937856, 'paper': True}",microcap_pricechange
2025-08-11T09:15:43.816347,BUY,ENAUSDT,0.154,0.8214,0.000632478,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 12269723, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8217', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754892940906, 'paper': True}",microcap_pricechange
2025-08-11T09:15:50.735918,BUY,SUIUSDT,0.02,3.8609,0.00038609000000000007,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 30796214, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.861', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754892947459, 'paper': True}",microcap_volume
2025-08-11T09:15:53.748325,BUY,SUIUSDT,0.02,3.8609,0.00038609000000000007,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 99568445, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8621', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754892951131, 'paper': True}",microcap_volume
2025-08-11T09:15:56.784987,BUY,SUIUSDT,0.02,3.8609,0.00038609000000000007,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 58478058, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8616', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754892954066, 'paper': True}",microcap_volume
2025-08-11T09:15:59.826322,BUY,SUIUSDT,0.02,3.8609,0.00038609000000000007,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 83738114, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8616', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754892957113, 'paper': True}",microcap_volume
2025-08-11T09:16:02.830400,BUY,SUIUSDT,0.02,3.8609,0.00038609000000000007,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 16530068, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8617', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754892960149, 'paper': True}",microcap_volume
2025-08-11T09:16:08.941687,BUY,TREEUSDT,1.4,0.4287,0.0006001800000000001,SKIPPED,"Condition not met: price=0.4287, priceChange=-0.372, quoteVol=143482449.78197, baseVol=335073365.9",microcap_other
2025-08-11T09:16:14.792760,BUY,PEPEUSDT,52949.0,0.0,0.00063962392,SKIPPED,"Condition not met: price=1.208e-05, priceChange=0.166, quoteVol=135122055.68431398, baseVol=11172932075618.0",microcap_other
2025-08-11T09:16:20.951144,BUY,PENGUUSDT,3.2,0.039900000000000005,0.0006383200000000001,SUCCESS,"{'symbol': 'PENGUUSDT', 'orderId': 34102152, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.039899', 'origQty': '3.2', 'executedQty': '3.2', 'transactTime': 1754892978268, 'paper': True}",microcap_pricechange
2025-08-11T09:16:24.064360,BUY,PENGUUSDT,3.2,0.039900000000000005,0.0006383200000000001,SUCCESS,"{'symbol': 'PENGUUSDT', 'orderId': 60232840, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.039893', 'origQty': '3.2', 'executedQty': '3.2', 'transactTime': 1754892981310, 'paper': True}",microcap_pricechange
2025-08-11T09:16:26.984835,BUY,PENGUUSDT,3.2,0.039900000000000005,0.0006383200000000001,SUCCESS,"{'symbol': 'PENGUUSDT', 'orderId': 17575121, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.039892', 'origQty': '3.2', 'executedQty': '3.2', 'transactTime': 1754892984428, 'paper': True}",microcap_pricechange
2025-08-11T09:16:29.899611,BUY,PENGUUSDT,3.2,0.039900000000000005,0.0006383200000000001,SUCCESS,"{'symbol': 'PENGUUSDT', 'orderId': 76252850, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.039887', 'origQty': '3.2', 'executedQty': '3.2', 'transactTime': 1754892987305, 'paper': True}",microcap_pricechange
2025-08-11T09:16:32.991453,BUY,PENGUUSDT,3.2,0.039900000000000005,0.0006383200000000001,SUCCESS,"{'symbol': 'PENGUUSDT', 'orderId': 69270607, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.039879', 'origQty': '3.2', 'executedQty': '3.2', 'transactTime': 1754892990258, 'paper': True}",microcap_pricechange
2025-08-11T09:16:38.820400,BUY,TRXUSDT,1.8,0.34090000000000004,0.0006136199999999999,SKIPPED,"Condition not met: price=0.3409, priceChange=0.412, quoteVol=100452658.82117, baseVol=295287097.3",microcap_other
2025-08-11T09:16:45.269444,BUY,LDOUSDT,0.086,1.485,0.0006385500000000001,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 26493782, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.485', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754893002475, 'paper': True}",microcap_pricechange
2025-08-11T09:16:48.379805,BUY,LDOUSDT,0.086,1.485,0.0006385500000000001,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 21669142, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.485', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754893005665, 'paper': True}",microcap_pricechange
2025-08-11T09:16:51.382812,BUY,LDOUSDT,0.086,1.485,0.0006385500000000001,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 45086935, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.485', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754893008715, 'paper': True}",microcap_pricechange
2025-08-11T09:16:54.427989,BUY,LDOUSDT,0.086,1.485,0.0006385500000000001,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 97530572, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.485', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754893011716, 'paper': True}",microcap_pricechange
2025-08-11T09:16:57.580127,BUY,LDOUSDT,0.086,1.485,0.0006385500000000001,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 99718353, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.485', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754893014782, 'paper': True}",microcap_pricechange
2025-08-11T09:17:04.422760,BUY,PROVEUSDT,0.4,1.4394,0.00057576,SKIPPED,"Condition not met: price=1.4394, priceChange=-3.843, quoteVol=84349953.40482, baseVol=58310471.3",microcap_other
2025-08-11T09:21:32.417189,BUY,USDCUSDT,0.0,0.9999,0.0,SKIPPED,"Condition not met: price=0.9999, priceChange=0.01, quoteVol=2162598980.4638, baseVol=2162929073.0",microcap_other
2025-08-11T09:21:38.699250,BUY,FDUSDUSDT,0.0,0.998,0.0,SKIPPED,"Condition not met: price=0.998, priceChange=-0.01, quoteVol=575581318.2958, baseVol=576623856.0",microcap_other
2025-08-11T09:21:44.870743,BUY,ENAUSDT,0.154,0.8228000000000001,0.0006335560000000001,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 57335717, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8224', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754893302134, 'paper': True}",microcap_pricechange
2025-08-11T09:21:47.826908,BUY,ENAUSDT,0.154,0.8228000000000001,0.0006335560000000001,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 42732278, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8227', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754893305192, 'paper': True}",microcap_pricechange
2025-08-11T09:21:50.855494,BUY,ENAUSDT,0.154,0.8228000000000001,0.0006335560000000001,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 70033572, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8227', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754893308139, 'paper': True}",microcap_pricechange
